sample_idx,true_fault,mode_a_prob_anom,threshold,mode_b_triggered,mode_a_pred,mode_b_pred,final_pred,mode_a_lat_us,mode_b_lat_us,total_lat_us,deadline_5ms_met,deadline_10ms_met,deadline_20ms_met,deadline_50ms_met
6626,1,0.989894,0.5,1,1,1.0,1,64.2,71.1,135.3,1,1,1,1
6627,0,0.0,0.5,0,0,,0,61.7,0.0,61.7,1,1,1,1
6628,0,0.0,0.5,0,0,,0,63.9,0.0,63.9,1,1,1,1
6629,1,0.997497,0.5,1,1,1.0,1,63.3,69.8,133.1,1,1,1,1
6630,0,0.0,0.5,0,0,,0,60.8,0.0,60.8,1,1,1,1
6631,0,0.0,0.5,0,0,,0,62.5,0.0,62.5,1,1,1,1
6632,0,0.0,0.5,0,0,,0,62.0,0.0,62.0,1,1,1,1
6633,0,0.0,0.5,0,0,,0,65.9,0.0,65.9,1,1,1,1
6634,2,0.989894,0.5,1,1,3.0,3,62.6,71.1,133.7,1,1,1,1
6635,2,1.0,0.5,1,1,2.0,2,62.3,88.9,151.2,1,1,1,1
6636,3,0.989894,0.5,1,1,3.0,3,64.9,71.3,136.2,1,1,1,1
6637,0,0.0,0.5,0,0,,0,62.3,0.0,62.3,1,1,1,1
6638,3,1.0,0.5,1,1,2.0,2,63.0,116.6,179.6,1,1,1,1
6639,1,0.999232,0.5,1,1,1.0,1,74.8,76.2,151.0,1,1,1,1
6640,0,0.0,0.5,0,0,,0,65.7,0.0,65.7,1,1,1,1
6641,1,0.997497,0.5,1,1,1.0,1,63.2,71.4,134.6,1,1,1,1
6642,1,0.989894,0.5,1,1,1.0,1,75.2,72.7,147.9,1,1,1,1
6643,0,0.0,0.5,0,0,,0,62.1,0.0,62.1,1,1,1,1
6644,2,0.989894,0.5,1,1,2.0,2,62.5,71.2,133.7,1,1,1,1
6645,3,0.989894,0.5,1,1,2.0,2,73.7,76.5,150.2,1,1,1,1
6646,3,0.989894,0.5,1,1,3.0,3,64.4,70.2,134.6,1,1,1,1
6647,2,0.999232,0.5,1,1,2.0,2,66.1,207.7,273.8,1,1,1,1
6648,0,0.0,0.5,0,0,,0,154.8,0.0,154.8,1,1,1,1
6649,3,0.989894,0.5,1,1,3.0,3,171.6,147.0,318.6,1,1,1,1
6650,0,0.0,0.5,0,0,,0,98.8,0.0,98.8,1,1,1,1
6651,1,0.997497,0.5,1,1,1.0,1,75.4,79.8,155.2,1,1,1,1
6652,3,0.989894,0.5,1,1,3.0,3,75.8,79.9,155.7,1,1,1,1
6653,1,0.989894,0.5,1,1,1.0,1,67.9,90.8,158.7,1,1,1,1
6654,0,0.0,0.5,0,0,,0,98.8,0.0,98.8,1,1,1,1
6655,3,0.989894,0.5,1,1,3.0,3,65.6,70.8,136.4,1,1,1,1
6656,1,1.0,0.5,1,1,1.0,1,63.1,110.0,173.1,1,1,1,1
6657,3,0.989894,0.5,1,1,2.0,2,114.9,171.7,286.6,1,1,1,1
6658,2,0.999232,0.5,1,1,2.0,2,146.6,173.2,319.8,1,1,1,1
6659,1,0.989894,0.5,1,1,1.0,1,116.4,93.1,209.5,1,1,1,1
6660,0,0.0,0.5,0,0,,0,82.4,0.0,82.4,1,1,1,1
6661,3,0.999232,0.5,1,1,3.0,3,131.6,148.9,280.5,1,1,1,1
6662,3,0.989894,0.5,1,1,3.0,3,125.4,114.6,240.0,1,1,1,1
6663,1,1.0,0.5,1,1,1.0,1,84.2,89.1,173.3,1,1,1,1
6664,0,0.0,0.5,0,0,,0,141.0,0.0,141.0,1,1,1,1
6665,2,1.0,0.5,1,1,2.0,2,109.8,87.7,197.5,1,1,1,1
6666,1,0.513514,0.5,1,1,1.0,1,112.8,105.0,217.8,1,1,1,1
6667,1,1.0,0.5,1,1,1.0,1,72.2,75.4,147.6,1,1,1,1
6668,2,0.989894,0.5,1,1,3.0,3,65.1,71.7,136.8,1,1,1,1
6669,3,1.0,0.5,1,1,3.0,3,66.5,71.4,137.9,1,1,1,1
6670,0,0.0,0.5,0,0,,0,67.9,0.0,67.9,1,1,1,1
6671,2,0.989894,0.5,1,1,2.0,2,63.4,72.6,136.0,1,1,1,1
6672,1,1.0,0.5,1,1,1.0,1,66.0,74.2,140.2,1,1,1,1
6673,0,0.0,0.5,0,0,,0,64.5,0.0,64.5,1,1,1,1
6674,3,0.989894,0.5,1,1,2.0,2,62.7,71.1,133.8,1,1,1,1
6675,2,0.989894,0.5,1,1,3.0,3,62.4,72.0,134.4,1,1,1,1
6676,0,0.0,0.5,0,0,,0,61.7,0.0,61.7,1,1,1,1
6677,2,0.989894,0.5,1,1,3.0,3,63.8,76.1,139.9,1,1,1,1
6678,3,0.989894,0.5,1,1,2.0,2,69.4,70.6,140.0,1,1,1,1
6679,3,0.989894,0.5,1,1,3.0,3,63.1,71.2,134.3,1,1,1,1
6680,1,0.997497,0.5,1,1,1.0,1,61.7,72.2,133.9,1,1,1,1
6681,3,0.989894,0.5,1,1,2.0,2,63.2,70.8,134.0,1,1,1,1
6682,2,0.997497,0.5,1,1,2.0,2,82.3,79.5,161.8,1,1,1,1
6683,0,0.0,0.5,0,0,,0,65.1,0.0,65.1,1,1,1,1
6684,3,0.989894,0.5,1,1,3.0,3,64.2,73.9,138.1,1,1,1,1
6685,1,0.997497,0.5,1,1,1.0,1,62.6,83.7,146.3,1,1,1,1
6686,0,0.0,0.5,0,0,,0,64.9,0.0,64.9,1,1,1,1
6687,0,0.0,0.5,0,0,,0,60.0,0.0,60.0,1,1,1,1
6688,2,0.989894,0.5,1,1,3.0,3,61.6,78.6,140.2,1,1,1,1
6689,3,0.989894,0.5,1,1,2.0,2,67.8,565.5,633.3,1,1,1,1
6690,0,0.0,0.5,0,0,,0,89.8,0.0,89.8,1,1,1,1
6691,2,0.989894,0.5,1,1,3.0,3,77.2,80.2,157.4,1,1,1,1
6692,0,0.0,0.5,0,0,,0,65.2,0.0,65.2,1,1,1,1
6693,1,0.997497,0.5,1,1,1.0,1,62.4,70.2,132.6,1,1,1,1
6694,3,0.989894,0.5,1,1,2.0,2,61.7,81.8,143.5,1,1,1,1
6695,3,0.989894,0.5,1,1,2.0,2,65.0,71.4,136.4,1,1,1,1
6696,2,0.989894,0.5,1,1,2.0,2,63.7,69.3,133.0,1,1,1,1
6697,3,0.989894,0.5,1,1,3.0,3,62.2,78.4,140.6,1,1,1,1
6698,2,0.989894,0.5,1,1,2.0,2,67.0,71.4,138.4,1,1,1,1
6699,0,0.0,0.5,0,0,,0,62.2,0.0,62.2,1,1,1,1
6700,0,0.0,0.5,0,0,,0,61.7,0.0,61.7,1,1,1,1
6701,2,0.989894,0.5,1,1,2.0,2,74.5,71.7,146.2,1,1,1,1
6702,3,0.989894,0.5,1,1,3.0,3,62.9,68.0,130.9,1,1,1,1
6703,3,1.0,0.5,1,1,2.0,2,59.9,70.6,130.5,1,1,1,1
6704,3,0.989894,0.5,1,1,3.0,3,69.1,74.1,143.2,1,1,1,1
6705,1,0.999232,0.5,1,1,1.0,1,65.2,70.4,135.6,1,1,1,1
6706,0,0.0,0.5,0,0,,0,62.1,0.0,62.1,1,1,1,1
6707,0,0.0,0.5,0,0,,0,84.1,0.0,84.1,1,1,1,1
6708,3,0.989894,0.5,1,1,2.0,2,66.3,71.9,138.2,1,1,1,1
6709,0,0.0,0.5,0,0,,0,63.8,0.0,63.8,1,1,1,1
6710,2,0.989894,0.5,1,1,2.0,2,61.8,81.8,143.6,1,1,1,1
6711,2,0.989894,0.5,1,1,2.0,2,64.8,70.8,135.6,1,1,1,1
6712,2,0.999232,0.5,1,1,3.0,3,63.2,67.8,131.0,1,1,1,1
6713,3,0.999232,0.5,1,1,3.0,3,63.1,76.5,139.6,1,1,1,1
6714,2,1.0,0.5,1,1,3.0,3,66.8,72.0,138.8,1,1,1,1
6715,1,0.989894,0.5,1,1,1.0,1,61.6,72.0,133.6,1,1,1,1
6716,2,0.989894,0.5,1,1,2.0,2,60.9,68.3,129.2,1,1,1,1
6717,1,1.0,0.5,1,1,1.0,1,75.3,73.7,149.0,1,1,1,1
6718,0,0.177465,0.5,0,0,,0,63.2,0.0,63.2,1,1,1,1
6719,0,0.0,0.5,0,0,,0,63.2,0.0,63.2,1,1,1,1
6720,2,0.989894,0.5,1,1,3.0,3,71.1,73.8,144.9,1,1,1,1
6721,1,0.997497,0.5,1,1,1.0,1,63.5,71.1,134.6,1,1,1,1
6722,0,0.0,0.5,0,0,,0,61.0,0.0,61.0,1,1,1,1
6723,3,0.989894,0.5,1,1,2.0,2,60.0,82.4,142.4,1,1,1,1
6724,1,1.0,0.5,1,1,1.0,1,64.6,69.8,134.4,1,1,1,1
6725,0,0.0,0.5,0,0,,0,62.9,0.0,62.9,1,1,1,1
6726,3,0.989894,0.5,1,1,2.0,2,61.0,77.3,138.3,1,1,1,1
6727,3,0.989894,0.5,1,1,2.0,2,66.7,70.7,137.4,1,1,1,1
6728,1,0.997497,0.5,1,1,1.0,1,63.5,85.5,149.0,1,1,1,1
6729,0,0.0,0.5,0,0,,0,76.6,0.0,76.6,1,1,1,1
6730,0,0.0,0.5,0,0,,0,69.0,0.0,69.0,1,1,1,1
6731,0,0.0,0.5,0,0,,0,62.6,0.0,62.6,1,1,1,1
6732,0,0.0,0.5,0,0,,0,61.3,0.0,61.3,1,1,1,1
6733,0,0.0,0.5,0,0,,0,73.7,0.0,73.7,1,1,1,1
6734,3,0.989894,0.5,1,1,3.0,3,62.0,70.0,132.0,1,1,1,1
6735,0,0.177465,0.5,0,0,,0,60.5,0.0,60.5,1,1,1,1
6736,1,1.0,0.5,1,1,1.0,1,68.2,75.1,143.3,1,1,1,1
6737,2,0.989894,0.5,1,1,2.0,2,63.6,71.4,135.0,1,1,1,1
6738,2,0.989894,0.5,1,1,3.0,3,61.8,68.9,130.7,1,1,1,1
6739,0,0.0,0.5,0,0,,0,60.8,0.0,60.8,1,1,1,1
6740,0,0.0,0.5,0,0,,0,64.8,0.0,64.8,1,1,1,1
6741,0,0.0,0.5,0,0,,0,62.2,0.0,62.2,1,1,1,1
6742,2,0.989894,0.5,1,1,3.0,3,61.4,67.8,129.2,1,1,1,1
6743,3,1.0,0.5,1,1,2.0,2,67.3,72.0,139.3,1,1,1,1
6744,0,0.0,0.5,0,0,,0,61.1,0.0,61.1,1,1,1,1
6745,1,0.997497,0.5,1,1,1.0,1,61.8,70.6,132.4,1,1,1,1
6746,3,0.989894,0.5,1,1,2.0,2,72.1,73.2,145.3,1,1,1,1
6747,1,0.999232,0.5,1,1,1.0,1,62.4,70.7,133.1,1,1,1,1
6748,0,0.0,0.5,0,0,,0,123.2,0.0,123.2,1,1,1,1
6749,2,0.989894,0.5,1,1,3.0,3,205.5,193.3,398.8,1,1,1,1
6750,2,0.989894,0.5,1,1,3.0,3,125.6,99.2,224.8,1,1,1,1
6751,1,1.0,0.5,1,1,1.0,1,75.7,111.5,187.2,1,1,1,1
6752,0,0.0,0.5,0,0,,0,80.2,0.0,80.2,1,1,1,1
6753,3,0.989894,0.5,1,1,3.0,3,89.6,85.1,174.7,1,1,1,1
6754,0,0.0,0.5,0,0,,0,89.7,0.0,89.7,1,1,1,1
6755,1,0.999232,0.5,1,1,1.0,1,77.3,107.0,184.3,1,1,1,1
6756,1,0.997497,0.5,1,1,1.0,1,99.0,93.1,192.1,1,1,1,1
6757,2,0.989894,0.5,1,1,3.0,3,83.3,76.8,160.1,1,1,1,1
6758,2,1.0,0.5,1,1,3.0,3,72.3,74.7,147.0,1,1,1,1
6759,2,0.989894,0.5,1,1,3.0,3,65.3,73.6,138.9,1,1,1,1
6760,0,0.0,0.5,0,0,,0,77.7,0.0,77.7,1,1,1,1
6761,2,1.0,0.5,1,1,3.0,3,66.9,75.7,142.6,1,1,1,1
6762,0,0.0,0.5,0,0,,0,65.7,0.0,65.7,1,1,1,1
6763,1,0.989894,0.5,1,1,1.0,1,76.0,78.0,154.0,1,1,1,1
6764,2,0.989894,0.5,1,1,3.0,3,66.6,69.9,136.5,1,1,1,1
6765,3,1.0,0.5,1,1,2.0,2,62.9,72.3,135.2,1,1,1,1
6766,0,0.0,0.5,0,0,,0,64.0,0.0,64.0,1,1,1,1
6767,3,0.989894,0.5,1,1,3.0,3,67.5,72.3,139.8,1,1,1,1
6768,3,0.999232,0.5,1,1,2.0,2,63.6,70.3,133.9,1,1,1,1
6769,3,0.989894,0.5,1,1,2.0,2,63.2,80.5,143.7,1,1,1,1
6770,0,0.0,0.5,0,0,,0,75.1,0.0,75.1,1,1,1,1
6771,0,0.0,0.5,0,0,,0,65.8,0.0,65.8,1,1,1,1
6772,1,0.997497,0.5,1,1,1.0,1,63.7,69.9,133.6,1,1,1,1
6773,0,0.0,0.5,0,0,,0,75.4,0.0,75.4,1,1,1,1
6774,2,1.0,0.5,1,1,2.0,2,63.4,71.7,135.1,1,1,1,1
6775,3,0.989894,0.5,1,1,3.0,3,62.2,71.7,133.9,1,1,1,1
6776,3,1.0,0.5,1,1,3.0,3,71.3,75.4,146.7,1,1,1,1
6777,2,1.0,0.5,1,1,2.0,2,73.5,73.7,147.2,1,1,1,1
6778,2,0.989894,0.5,1,1,2.0,2,62.9,71.3,134.2,1,1,1,1
6779,1,0.989894,0.5,1,1,1.0,1,63.3,83.0,146.3,1,1,1,1
6780,2,0.989894,0.5,1,1,3.0,3,67.5,73.2,140.7,1,1,1,1
6781,0,0.0,0.5,0,0,,0,64.0,0.0,64.0,1,1,1,1
6782,3,0.989894,0.5,1,1,2.0,2,61.3,79.7,141.0,1,1,1,1
6783,0,0.0,0.5,0,0,,0,69.3,0.0,69.3,1,1,1,1
6784,1,1.0,0.5,1,1,1.0,1,73.9,73.6,147.5,1,1,1,1
6785,3,0.989894,0.5,1,1,2.0,2,65.1,72.5,137.6,1,1,1,1
6786,1,1.0,0.5,1,1,1.0,1,78.8,72.0,150.8,1,1,1,1
6787,0,0.0,0.5,0,0,,0,62.9,0.0,62.9,1,1,1,1
6788,2,0.989894,0.5,1,1,2.0,2,70.9,77.5,148.4,1,1,1,1
6789,2,0.989894,0.5,1,1,2.0,2,75.3,70.7,146.0,1,1,1,1
6790,0,0.0,0.5,0,0,,0,61.7,0.0,61.7,1,1,1,1
6791,1,0.989894,0.5,1,1,1.0,1,68.4,183.7,252.1,1,1,1,1
6792,2,0.989894,0.5,1,1,2.0,2,103.0,90.7,193.7,1,1,1,1
6793,1,0.997497,0.5,1,1,1.0,1,74.4,81.4,155.8,1,1,1,1
6794,3,0.999232,0.5,1,1,3.0,3,66.6,75.2,141.8,1,1,1,1
6795,2,0.989894,0.5,1,1,2.0,2,64.4,74.7,139.1,1,1,1,1
6796,1,0.997497,0.5,1,1,1.0,1,63.3,72.0,135.3,1,1,1,1
6797,1,1.0,0.5,1,1,1.0,1,64.6,71.4,136.0,1,1,1,1
6798,1,1.0,0.5,1,1,1.0,1,62.8,73.1,135.9,1,1,1,1
6799,1,0.997497,0.5,1,1,1.0,1,63.4,71.3,134.7,1,1,1,1
6800,1,1.0,0.5,1,1,1.0,1,63.4,71.3,134.7,1,1,1,1
6801,0,0.177465,0.5,0,0,,0,63.7,0.0,63.7,1,1,1,1
6802,0,0.0,0.5,0,0,,0,61.9,0.0,61.9,1,1,1,1
6803,3,0.989894,0.5,1,1,2.0,2,62.8,71.9,134.7,1,1,1,1
6804,2,0.989894,0.5,1,1,3.0,3,63.5,71.8,135.3,1,1,1,1
6805,0,0.177465,0.5,0,0,,0,63.2,0.0,63.2,1,1,1,1
6806,1,1.0,0.5,1,1,1.0,1,62.4,70.6,133.0,1,1,1,1
6807,1,1.0,0.5,1,1,1.0,1,62.2,72.1,134.3,1,1,1,1
6808,0,0.0,0.5,0,0,,0,63.5,0.0,63.5,1,1,1,1
6809,3,0.999232,0.5,1,1,3.0,3,63.8,69.5,133.3,1,1,1,1
6810,3,1.0,0.5,1,1,2.0,2,65.1,68.8,133.9,1,1,1,1
6811,3,0.989894,0.5,1,1,2.0,2,60.8,69.1,129.9,1,1,1,1
6812,0,0.0,0.5,0,0,,0,61.1,0.0,61.1,1,1,1,1
6813,1,0.989894,0.5,1,1,1.0,1,61.2,71.8,133.0,1,1,1,1
6814,1,0.989894,0.5,1,1,1.0,1,60.1,68.2,128.3,1,1,1,1
6815,3,0.989894,0.5,1,1,3.0,3,60.8,68.8,129.6,1,1,1,1
6816,2,0.989894,0.5,1,1,3.0,3,59.4,68.3,127.7,1,1,1,1
6817,3,0.989894,0.5,1,1,2.0,2,60.6,70.1,130.7,1,1,1,1
6818,2,0.989894,0.5,1,1,3.0,3,60.9,68.1,129.0,1,1,1,1
6819,2,0.989894,0.5,1,1,2.0,2,60.3,70.6,130.9,1,1,1,1
6820,1,1.0,0.5,1,1,1.0,1,61.6,68.9,130.5,1,1,1,1
6821,0,0.0,0.5,0,0,,0,62.0,0.0,62.0,1,1,1,1
6822,2,0.989894,0.5,1,1,2.0,2,63.3,69.2,132.5,1,1,1,1
6823,3,1.0,0.5,1,1,3.0,3,60.8,69.9,130.7,1,1,1,1
6824,0,0.0,0.5,0,0,,0,60.1,0.0,60.1,1,1,1,1
6825,2,0.989894,0.5,1,1,2.0,2,67.0,71.7,138.7,1,1,1,1
6826,1,0.989894,0.5,1,1,1.0,1,61.4,69.0,130.4,1,1,1,1
6827,1,0.997497,0.5,1,1,1.0,1,61.2,94.1,155.3,1,1,1,1
6828,3,1.0,0.5,1,1,2.0,2,74.9,70.9,145.8,1,1,1,1
6829,3,0.989894,0.5,1,1,3.0,3,61.2,67.8,129.0,1,1,1,1
6830,0,0.177465,0.5,0,0,,0,61.2,0.0,61.2,1,1,1,1
6831,0,0.0,0.5,0,0,,0,59.4,0.0,59.4,1,1,1,1
6832,3,0.989894,0.5,1,1,2.0,2,64.1,67.5,131.6,1,1,1,1
6833,2,0.997497,0.5,1,1,2.0,2,62.0,68.6,130.6,1,1,1,1
6834,2,0.999232,0.5,1,1,3.0,3,60.9,77.1,138.0,1,1,1,1
6835,1,1.0,0.5,1,1,1.0,1,65.2,70.7,135.9,1,1,1,1
6836,1,0.999232,0.5,1,1,1.0,1,62.2,68.2,130.4,1,1,1,1
6837,3,0.989894,0.5,1,1,2.0,2,62.2,69.1,131.3,1,1,1,1
6838,2,0.989894,0.5,1,1,3.0,3,72.0,71.5,143.5,1,1,1,1
6839,3,0.989894,0.5,1,1,3.0,3,61.9,69.3,131.2,1,1,1,1
6840,1,0.999232,0.5,1,1,1.0,1,60.1,69.4,129.5,1,1,1,1
6841,2,0.997497,0.5,1,1,2.0,2,61.6,78.8,140.4,1,1,1,1
6842,3,0.989894,0.5,1,1,2.0,2,64.1,69.1,133.2,1,1,1,1
6843,1,0.997497,0.5,1,1,1.0,1,59.9,70.4,130.3,1,1,1,1
6844,1,1.0,0.5,1,1,1.0,1,61.2,76.1,137.3,1,1,1,1
6845,0,0.0,0.5,0,0,,0,67.1,0.0,67.1,1,1,1,1
6846,1,1.0,0.5,1,1,1.0,1,60.3,68.6,128.9,1,1,1,1
6847,0,0.0,0.5,0,0,,0,60.2,0.0,60.2,1,1,1,1
6848,2,0.999232,0.5,1,1,3.0,3,71.6,72.2,143.8,1,1,1,1
6849,0,0.0,0.5,0,0,,0,61.4,0.0,61.4,1,1,1,1
6850,0,0.0,0.5,0,0,,0,60.5,0.0,60.5,1,1,1,1
6851,3,0.989894,0.5,1,1,2.0,2,60.6,79.0,139.6,1,1,1,1
6852,2,0.989894,0.5,1,1,2.0,2,64.8,69.8,134.6,1,1,1,1
6853,2,0.989894,0.5,1,1,3.0,3,61.7,69.0,130.7,1,1,1,1
6854,2,0.999232,0.5,1,1,3.0,3,61.4,78.1,139.5,1,1,1,1
6855,2,0.999232,0.5,1,1,3.0,3,65.1,70.8,135.9,1,1,1,1
6856,3,0.999232,0.5,1,1,3.0,3,60.0,253.5,313.5,1,1,1,1
6857,1,0.989894,0.5,1,1,2.0,2,173.8,117.8,291.6,1,1,1,1
6858,1,1.0,0.5,1,1,1.0,1,98.9,259.1,358.0,1,1,1,1
6859,3,0.989894,0.5,1,1,2.0,2,217.4,263.8,481.2,1,1,1,1
6860,0,0.0,0.5,0,0,,0,102.8,0.0,102.8,1,1,1,1
6861,2,0.997497,0.5,1,1,2.0,2,80.7,83.6,164.3,1,1,1,1
6862,3,0.999232,0.5,1,1,2.0,2,78.8,77.2,156.0,1,1,1,1
6863,2,0.989894,0.5,1,1,2.0,2,67.2,72.6,139.8,1,1,1,1
6864,3,0.989894,0.5,1,1,3.0,3,64.8,70.2,135.0,1,1,1,1
6865,3,0.989894,0.5,1,1,2.0,2,63.1,71.3,134.4,1,1,1,1
6866,1,0.989894,0.5,1,1,1.0,1,61.5,69.2,130.7,1,1,1,1
6867,0,0.0,0.5,0,0,,0,61.1,0.0,61.1,1,1,1,1
6868,2,0.989894,0.5,1,1,2.0,2,61.9,69.5,131.4,1,1,1,1
6869,1,1.0,0.5,1,1,1.0,1,61.8,69.4,131.2,1,1,1,1
6870,1,0.989894,0.5,1,1,1.0,1,61.8,71.0,132.8,1,1,1,1
6871,2,0.989894,0.5,1,1,3.0,3,61.5,70.8,132.3,1,1,1,1
6872,0,0.0,0.5,0,0,,0,61.7,0.0,61.7,1,1,1,1
6873,1,1.0,0.5,1,1,1.0,1,63.0,71.2,134.2,1,1,1,1
6874,0,0.0,0.5,0,0,,0,60.8,0.0,60.8,1,1,1,1
6875,2,0.989894,0.5,1,1,2.0,2,60.5,69.0,129.5,1,1,1,1
6876,3,0.989894,0.5,1,1,2.0,2,60.0,69.8,129.8,1,1,1,1
6877,1,0.997497,0.5,1,1,1.0,1,61.5,68.5,130.0,1,1,1,1
6878,0,0.0,0.5,0,0,,0,60.2,0.0,60.2,1,1,1,1
6879,2,1.0,0.5,1,1,3.0,3,60.9,68.5,129.4,1,1,1,1
6880,0,0.0,0.5,0,0,,0,61.6,0.0,61.6,1,1,1,1
6881,0,0.0,0.5,0,0,,0,61.0,0.0,61.0,1,1,1,1
6882,0,0.0,0.5,0,0,,0,58.8,0.0,58.8,1,1,1,1
6883,1,1.0,0.5,1,1,1.0,1,58.9,69.9,128.8,1,1,1,1
6884,2,0.989894,0.5,1,1,2.0,2,59.9,68.5,128.4,1,1,1,1
6885,3,0.989894,0.5,1,1,3.0,3,62.0,69.9,131.9,1,1,1,1
6886,0,0.0,0.5,0,0,,0,60.3,0.0,60.3,1,1,1,1
6887,3,1.0,0.5,1,1,2.0,2,61.0,88.3,149.3,1,1,1,1
6888,3,0.989894,0.5,1,1,2.0,2,66.3,70.7,137.0,1,1,1,1
6889,1,1.0,0.5,1,1,1.0,1,61.0,69.4,130.4,1,1,1,1
6890,3,0.989894,0.5,1,1,2.0,2,59.1,80.1,139.2,1,1,1,1
6891,2,0.989894,0.5,1,1,2.0,2,66.9,72.3,139.2,1,1,1,1
6892,0,0.0,0.5,0,0,,0,61.9,0.0,61.9,1,1,1,1
6893,2,1.0,0.5,1,1,3.0,3,61.9,69.4,131.3,1,1,1,1
6894,1,1.0,0.5,1,1,1.0,1,73.5,72.3,145.8,1,1,1,1
6895,3,0.989894,0.5,1,1,3.0,3,61.7,70.7,132.4,1,1,1,1
6896,0,0.0,0.5,0,0,,0,61.9,0.0,61.9,1,1,1,1
6897,3,0.989894,0.5,1,1,3.0,3,69.7,78.3,148.0,1,1,1,1
6898,1,1.0,0.5,1,1,1.0,1,63.1,69.5,132.6,1,1,1,1
6899,3,0.999232,0.5,1,1,2.0,2,63.6,70.7,134.3,1,1,1,1
6900,1,1.0,0.5,1,1,1.0,1,59.9,79.9,139.8,1,1,1,1
6901,1,0.989894,0.5,1,1,1.0,1,64.6,69.5,134.1,1,1,1,1
6902,1,0.997497,0.5,1,1,1.0,1,59.9,69.4,129.3,1,1,1,1
6903,0,0.0,0.5,0,0,,0,61.2,0.0,61.2,1,1,1,1
6904,3,0.989894,0.5,1,1,2.0,2,65.9,72.4,138.3,1,1,1,1
6905,0,0.0,0.5,0,0,,0,62.1,0.0,62.1,1,1,1,1
6906,0,0.0,0.5,0,0,,0,61.9,0.0,61.9,1,1,1,1
6907,2,0.989894,0.5,1,1,2.0,2,71.0,71.5,142.5,1,1,1,1
6908,3,0.989894,0.5,1,1,2.0,2,62.8,71.4,134.2,1,1,1,1
6909,1,1.0,0.5,1,1,1.0,1,62.3,70.0,132.3,1,1,1,1
6910,3,1.0,0.5,1,1,3.0,3,61.5,80.8,142.3,1,1,1,1
6911,0,0.0,0.5,0,0,,0,65.2,0.0,65.2,1,1,1,1
6912,0,0.0,0.5,0,0,,0,60.9,0.0,60.9,1,1,1,1
6913,2,0.989894,0.5,1,1,2.0,2,61.6,75.5,137.1,1,1,1,1
6914,2,0.989894,0.5,1,1,3.0,3,66.3,68.9,135.2,1,1,1,1
6915,2,0.989894,0.5,1,1,2.0,2,60.6,70.5,131.1,1,1,1,1
6916,0,0.0,0.5,0,0,,0,60.5,0.0,60.5,1,1,1,1
6917,0,0.0,0.5,0,0,,0,73.7,0.0,73.7,1,1,1,1
6918,3,0.989894,0.5,1,1,2.0,2,60.8,67.6,128.4,1,1,1,1
6919,3,0.989894,0.5,1,1,2.0,2,60.5,68.8,129.3,1,1,1,1
6920,0,0.0,0.5,0,0,,0,59.1,0.0,59.1,1,1,1,1
6921,2,0.989894,0.5,1,1,2.0,2,64.1,69.1,133.2,1,1,1,1
6922,2,0.989894,0.5,1,1,3.0,3,60.8,70.0,130.8,1,1,1,1
6923,2,0.989894,0.5,1,1,3.0,3,62.6,79.5,142.1,1,1,1,1
6924,0,0.0,0.5,0,0,,0,65.9,0.0,65.9,1,1,1,1
6925,0,0.0,0.5,0,0,,0,61.3,0.0,61.3,1,1,1,1
6926,2,0.989894,0.5,1,1,3.0,3,61.5,70.2,131.7,1,1,1,1
6927,1,0.989894,0.5,1,1,1.0,1,72.0,72.6,144.6,1,1,1,1
6928,3,0.989894,0.5,1,1,2.0,2,62.3,68.8,131.1,1,1,1,1
6929,2,0.999232,0.5,1,1,2.0,2,62.9,68.6,131.5,1,1,1,1
6930,0,0.0,0.5,0,0,,0,70.2,0.0,70.2,1,1,1,1
6931,3,0.999232,0.5,1,1,3.0,3,61.1,69.8,130.9,1,1,1,1
6932,2,1.0,0.5,1,1,3.0,3,61.1,68.6,129.7,1,1,1,1
6933,2,0.989894,0.5,1,1,3.0,3,61.1,79.2,140.3,1,1,1,1
6934,0,0.0,0.5,0,0,,0,64.2,0.0,64.2,1,1,1,1
6935,1,1.0,0.5,1,1,1.0,1,61.0,69.6,130.6,1,1,1,1
6936,3,0.989894,0.5,1,1,2.0,2,61.3,74.6,135.9,1,1,1,1
6937,1,1.0,0.5,1,1,1.0,1,67.1,72.1,139.2,1,1,1,1
6938,2,0.989894,0.5,1,1,2.0,2,62.4,69.4,131.8,1,1,1,1
6939,3,0.989894,0.5,1,1,3.0,3,62.3,69.8,132.1,1,1,1,1
6940,0,0.0,0.5,0,0,,0,70.2,0.0,70.2,1,1,1,1
6941,3,0.989894,0.5,1,1,2.0,2,63.2,69.3,132.5,1,1,1,1
6942,1,0.989894,0.5,1,1,1.0,1,60.9,69.2,130.1,1,1,1,1
6943,0,0.0,0.5,0,0,,0,60.5,0.0,60.5,1,1,1,1
6944,2,0.989894,0.5,1,1,2.0,2,63.2,69.6,132.8,1,1,1,1
6945,2,0.989894,0.5,1,1,2.0,2,60.8,68.9,129.7,1,1,1,1
6946,2,0.989894,0.5,1,1,2.0,2,59.3,74.9,134.2,1,1,1,1
6947,2,1.0,0.5,1,1,2.0,2,66.2,70.8,137.0,1,1,1,1
6948,3,0.989894,0.5,1,1,2.0,2,60.7,68.2,128.9,1,1,1,1
6949,0,0.0,0.5,0,0,,0,61.6,0.0,61.6,1,1,1,1
